session_id,station_id,start_time,end_time,charge_time_hrs,kwh_total
309,ST-013,2023-01-05 09:23:00,2023-01-05 11:54:54.848674528,2.53,12.85
310,ST-004,2023-01-05 19:11:00,2023-01-05 23:12:56.557195095,4.03,14.74
311,ST-009,2023-01-05 10:21:00,2023-01-05 14:06:13.850549803,3.75,16.72
312,ST-006,2023-01-05 05:55:00,2023-01-05 08:12:38.841315865,2.29,5.42
313,ST-005,2023-01-05 19:27:00,2023-01-05 20:59:37.344526238,1.54,7.7
314,ST-006,2023-01-05 10:33:00,2023-01-05 13:58:45.817120698,3.43,14.97
315,ST-005,2023-01-06 16:09:00,2023-01-06 18:46:00.825943977,2.62,13.9
316,ST-012,2023-01-06 12:33:00,2023-01-06 14:54:41.044841428,2.36,7.88
317,ST-015,2023-01-06 15:55:00,2023-01-06 19:07:44.156281992,3.21,18.74
318,ST-010,2023-01-06 11:56:00,2023-01-06 14:52:51.586015635,2.95,11.1
319,ST-015,2023-01-06 10:00:00,2023-01-06 14:26:38.703735467,4.44,20.65
320,ST-002,2023-01-06 17:01:00,2023-01-06 17:13:00.000000000,0.2,0.5
321,ST-004,2023-01-06 13:27:00,2023-01-06 16:15:01.928017126,2.8,8.34
322,ST-014,2023-01-06 21:52:00,2023-01-07 01:21:20.542357518,3.49,15.86
323,ST-011,2023-01-06 11:09:00,2023-01-06 11:21:00.000000000,0.2,1.65
324,ST-004,2023-01-06 06:57:00,2023-01-06 08:39:22.679025234,1.71,4.04
325,ST-014,2023-01-06 13:35:00,2023-01-06 13:47:00.000000000,0.2,2.72
326,ST-008,2023-01-06 11:28:00,2023-01-06 11:40:00.000000000,0.2,0.5
327,ST-014,2023-01-06 01:25:00,2023-01-06 03:29:58.698859323,2.08,5.63
328,ST-014,2023-01-06 10:47:00,2023-01-06 13:46:05.081369577,2.98,14.83
329,ST-011,2023-01-06 12:52:00,2023-01-06 15:49:04.511676769,2.95,8.53
330,ST-007,2023-01-06 09:41:00,2023-01-06 11:30:37.542011140,1.83,7.97
331,ST-012,2023-01-06 13:37:00,2023-01-06 17:16:39.454299036,3.66,16.99
332,ST-014,2023-01-06 12:12:00,2023-01-06 15:35:25.564860871,3.39,9.28
333,ST-003,2023-01-06 16:05:00,2023-01-06 18:54:26.812275732,2.82,13.66
334,ST-007,2023-01-06 14:58:00,2023-01-06 18:15:22.076205071,3.29,22.61
335,ST-014,2023-01-06 09:38:00,2023-01-06 12:38:48.080440427,3.01,14.58
336,ST-004,2023-01-06 08:32:00,2023-01-06 13:48:18.527903429,5.27,24.18
337,ST-004,2023-01-06 16:42:00,2023-01-06 19:04:08.492945255,2.37,9.67
338,ST-005,2023-01-06 07:56:00,2023-01-06 10:51:23.349520922,2.92,18.6
339,ST-015,2023-01-06 11:09:00,2023-01-06 13:02:29.305188549,1.89,7.09
340,ST-011,2023-01-06 11:23:00,2023-01-06 14:58:58.465425442,3.6,10.64
341,ST-005,2023-01-06 11:18:00,2023-01-06 14:15:08.414434204,2.95,9.61
342,ST-003,2023-01-06 17:05:00,2023-01-06 20:44:05.431071240,3.65,11.52
343,ST-002,2023-01-06 14:58:00,2023-01-06 15:32:25.228212387,0.57,2.45
344,ST-014,2023-01-06 15:47:00,2023-01-06 18:29:45.769105219,2.71,12.81
345,ST-004,2023-01-06 17:58:00,2023-01-06 18:10:00.000000000,0.2,0.5
346,ST-013,2023-01-06 05:23:00,2023-01-06 07:59:46.870811563,2.61,15.24
347,ST-011,2023-01-06 14:04:00,2023-01-06 15:28:03.642578079,1.4,4.15
348,ST-013,2023-01-06 10:36:00,2023-01-06 13:39:16.757952525,3.05,7.83
349,ST-005,2023-01-06 15:58:00,2023-01-06 18:14:51.600679750,2.28,11.76
350,ST-014,2023-01-06 17:58:00,2023-01-06 20:04:40.385769855,2.11,8.68
351,ST-014,2023-01-06 10:03:00,2023-01-06 13:23:00.977042234,3.33,15.44
352,ST-004,2023-01-06 12:32:00,2023-01-06 15:38:57.023183853,3.12,12.45
353,ST-013,2023-01-06 06:37:00,2023-01-06 10:37:47.249237792,4.01,21.76
354,ST-002,2023-01-06 21:05:00,2023-01-07 00:46:40.518022323,3.69,19.17
355,ST-013,2023-01-06 12:22:00,2023-01-06 14:36:55.353867188,2.25,11.07
356,ST-010,2023-01-06 13:19:00,2023-01-06 14:43:22.563548046,1.41,8.66
357,ST-013,2023-01-06 15:13:00,2023-01-06 18:36:40.555276187,3.39,14.12
358,ST-012,2023-01-06 09:11:00,2023-01-06 09:43:14.798766662,0.54,3.08
359,ST-001,2023-01-06 11:30:00,2023-01-06 11:42:00.000000000,0.2,0.5
360,ST-008,2023-01-06 10:28:00,2023-01-06 13:23:57.756047477,2.93,8.73
361,ST-004,2023-01-06 12:13:00,2023-01-06 15:03:52.974512808,2.85,19.51
362,ST-001,2023-01-06 11:28:00,2023-01-06 13:15:17.288801360,1.79,6.89
363,ST-013,2023-01-06 12:49:00,2023-01-06 14:50:32.545293585,2.03,13.31
364,ST-007,2023-01-06 22:38:00,2023-01-07 01:14:32.007875409,2.61,16.84
365,ST-007,2023-01-06 16:39:00,2023-01-06 18:16:49.680257443,1.63,4.61
366,ST-009,2023-01-06 16:25:00,2023-01-06 18:57:53.908088642,2.55,7.35
367,ST-008,2023-01-06 07:27:00,2023-01-06 07:49:43.872472101,0.38,2.0
368,ST-006,2023-01-06 12:11:00,2023-01-06 12:23:00.000000000,0.2,0.5
369,ST-011,2023-01-06 21:16:00,2023-01-06 22:01:05.164216187,0.75,2.13
370,ST-005,2023-01-06 14:11:00,2023-01-06 17:21:33.512477590,3.18,14.32
371,ST-011,2023-01-06 16:45:00,2023-01-06 18:16:43.019102383,1.53,9.36
372,ST-012,2023-01-06 14:28:00,2023-01-06 17:10:52.160961396,2.71,10.09
373,ST-006,2023-01-06 10:07:00,2023-01-06 11:19:50.250267957,1.21,4.28
374,ST-007,2023-01-06 14:28:00,2023-01-06 15:35:11.630665261,1.12,7.06
375,ST-004,2023-01-06 10:26:00,2023-01-06 12:11:01.713276510,1.75,11.68
376,ST-003,2023-01-06 12:10:00,2023-01-06 15:15:54.467985421,3.1,7.31
377,ST-014,2023-01-06 20:45:00,2023-01-06 23:24:31.736907659,2.66,11.9
378,ST-001,2023-01-06 16:26:00,2023-01-06 16:38:00.000000000,0.2,0.5
379,ST-009,2023-01-06 10:45:00,2023-01-06 14:49:27.949132790,4.07,16.98
380,ST-001,2023-01-06 07:52:00,2023-01-06 08:04:00.000000000,0.2,0.5
381,ST-013,2023-01-06 11:54:00,2023-01-06 15:41:40.757448608,3.79,20.29
382,ST-011,2023-01-06 04:00:00,2023-01-06 07:14:26.656427726,3.24,15.93
383,ST-007,2023-01-06 16:34:00,2023-01-06 17:40:07.942623288,1.1,10.88
384,ST-011,2023-01-06 15:13:00,2023-01-06 15:41:30.657960134,0.48,0.5
385,ST-011,2023-01-06 11:52:00,2023-01-06 15:22:28.465654173,3.51,16.15
386,ST-012,2023-01-06 18:16:00,2023-01-06 20:28:57.633877503,2.22,4.41
387,ST-015,2023-01-06 15:33:00,2023-01-06 18:31:28.599339486,2.97,8.39
388,ST-012,2023-01-06 10:03:00,2023-01-06 12:06:41.171353426,2.06,4.94
389,ST-001,2023-01-06 10:40:00,2023-01-06 14:05:33.023682171,3.43,17.5
390,ST-015,2023-01-06 11:15:00,2023-01-06 13:55:04.473028008,2.67,9.29
391,ST-015,2023-01-06 09:48:00,2023-01-06 11:32:17.607131643,1.74,4.16
392,ST-009,2023-01-06 15:15:00,2023-01-06 15:50:43.735340551,0.6,2.7
393,ST-012,2023-01-06 14:46:00,2023-01-06 17:15:04.104521792,2.48,6.57
394,ST-013,2023-01-06 13:12:00,2023-01-06 16:56:04.333573300,3.73,9.79
395,ST-014,2023-01-06 17:02:00,2023-01-06 19:20:58.928214789,2.32,11.84
396,ST-012,2023-01-06 12:05:00,2023-01-06 12:38:17.653600908,0.55,0.5
397,ST-004,2023-01-06 09:11:00,2023-01-06 11:08:12.119709585,1.95,4.44
398,ST-012,2023-01-06 12:51:00,2023-01-06 14:28:28.226521334,1.62,8.28
399,ST-003,2023-01-06 14:24:00,2023-01-06 17:11:10.755416810,2.79,16.99
400,ST-015,2023-01-06 12:43:00,2023-01-06 16:34:33.220024644,3.86,20.77
401,ST-002,2023-01-06 11:12:00,2023-01-06 15:19:47.083134146,4.13,19.7
402,ST-003,2023-01-06 12:47:00,2023-01-06 14:49:21.980000942,2.04,9.84
403,ST-010,2023-01-06 12:16:00,2023-01-06 14:51:39.546410416,2.59,9.38
404,ST-008,2023-01-06 23:24:00,2023-01-06 23:46:03.417718111,0.37,2.59
405,ST-004,2023-01-06 15:02:00,2023-01-06 17:35:21.128284776,2.56,13.53
406,ST-003,2023-01-06 13:12:00,2023-01-06 17:03:30.465885949,3.86,9.94
407,ST-008,2023-01-07 17:03:00,2023-01-07 18:05:10.136782284,1.04,2.07
408,ST-009,2023-01-07 12:45:00,2023-01-07 15:35:22.856300203,2.84,15.75
409,ST-002,2023-01-07 16:43:00,2023-01-07 19:13:35.777851018,2.51,10.43
410,ST-015,2023-01-07 15:44:00,2023-01-07 15:56:00.000000000,0.2,2.83
411,ST-015,2023-01-07 13:14:00,2023-01-07 15:35:25.190622743,2.36,13.88
412,ST-013,2023-01-07 10:23:00,2023-01-07 12:16:31.476353404,1.89,12.14
413,ST-012,2023-01-07 11:44:00,2023-01-07 13:56:58.551465753,2.22,5.05
414,ST-006,2023-01-07 05:47:00,2023-01-07 09:11:07.760732409,3.4,15.36
415,ST-003,2023-01-07 08:59:00,2023-01-07 11:21:36.499766704,2.38,15.85
416,ST-002,2023-01-07 10:59:00,2023-01-07 13:45:07.539290573,2.77,12.19
417,ST-002,2023-01-07 10:17:00,2023-01-07 12:40:34.135860332,2.39,5.73
418,ST-008,2023-01-07 14:53:00,2023-01-07 17:06:37.548137378,2.23,4.95
419,ST-004,2023-01-07 14:36:00,2023-01-07 16:13:43.614777931,1.63,6.32
420,ST-007,2023-01-07 08:13:00,2023-01-07 10:04:16.654983737,1.85,11.85
421,ST-008,2023-01-07 15:03:00,2023-01-07 16:54:14.474003637,1.85,8.9
422,ST-013,2023-01-07 16:23:00,2023-01-07 18:14:29.615018895,1.86,3.46
423,ST-008,2023-01-07 10:51:00,2023-01-07 11:51:04.060926670,1.0,5.64
424,ST-007,2023-01-07 22:46:00,2023-01-07 23:10:53.072949007,0.41,2.44
425,ST-006,2023-01-07 11:57:00,2023-01-07 14:37:10.932124831,2.67,4.77
426,ST-014,2023-01-07 20:31:00,2023-01-07 22:28:21.146551047,1.96,9.39
427,ST-005,2023-01-07 12:12:00,2023-01-07 14:00:10.251985543,1.8,1.11
428,ST-015,2023-01-07 12:34:00,2023-01-07 13:51:05.205762003,1.28,6.03
429,ST-011,2023-01-07 10:55:00,2023-01-07 14:08:39.177794389,3.23,10.19
430,ST-002,2023-01-07 07:05:00,2023-01-07 08:47:17.129915905,1.7,13.27
431,ST-002,2023-01-07 13:04:00,2023-01-07 14:26:16.909469034,1.37,4.45
432,ST-002,2023-01-07 13:46:00,2023-01-07 16:09:27.437584015,2.39,10.43
433,ST-007,2023-01-07 07:31:00,2023-01-07 09:23:48.673593865,1.88,11.02
434,ST-003,2023-01-07 12:28:00,2023-01-07 13:58:58.663027709,1.52,7.01
435,ST-007,2023-01-07 18:09:00,2023-01-07 21:15:28.439226101,3.11,9.74
436,ST-015,2023-01-07 09:41:00,2023-01-07 11:29:27.375675649,1.81,8.89
437,ST-004,2023-01-07 16:18:00,2023-01-07 17:52:14.116534262,1.57,5.05
438,ST-002,2023-01-07 10:17:00,2023-01-07 14:06:08.507519966,3.82,18.69
439,ST-005,2023-01-07 22:37:00,2023-01-07 23:52:47.302422052,1.26,5.77
440,ST-005,2023-01-07 09:41:00,2023-01-07 11:25:38.043555695,1.74,4.5
441,ST-012,2023-01-07 12:26:00,2023-01-07 13:28:23.776432570,1.04,7.1
442,ST-005,2023-01-07 23:26:00,2023-01-08 01:23:30.019171833,1.96,8.83
443,ST-015,2023-01-07 19:28:00,2023-01-07 23:18:36.242941068,3.84,17.8
444,ST-014,2023-01-07 13:29:00,2023-01-07 14:38:15.417881205,1.15,9.47
445,ST-002,2023-01-07 13:04:00,2023-01-07 13:16:00.000000000,0.2,0.5
446,ST-006,2023-01-07 17:29:00,2023-01-07 21:18:51.613585646,3.83,12.08
447,ST-009,2023-01-07 17:10:00,2023-01-07 17:40:35.990356684,0.51,2.22
448,ST-010,2023-01-07 11:25:00,2023-01-07 11:41:38.660784666,0.28,0.5
449,ST-004,2023-01-07 12:34:00,2023-01-07 14:23:25.803442163,1.82,6.7
450,ST-007,2023-01-07 14:37:00,2023-01-07 16:45:04.876384459,2.13,8.16
451,ST-005,2023-01-07 05:45:00,2023-01-07 08:49:20.791749618,3.07,13.52
452,ST-003,2023-01-07 16:45:00,2023-01-07 16:57:00.000000000,0.2,0.5
453,ST-011,2023-01-07 12:17:00,2023-01-07 14:59:15.164394589,2.7,10.51
454,ST-012,2023-01-07 16:59:00,2023-01-07 20:03:50.803509870,3.08,
455,ST-007,2023-01-08 17:55:00,2023-01-08 21:11:24.492339770,3.27,11.76
456,ST-004,2023-01-08 16:18:00,2023-01-08 20:40:14.086190492,4.37,16.6
457,ST-014,2023-01-08 15:54:00,2023-01-08 18:28:08.011508612,2.57,7.95
458,ST-010,2023-01-08 15:32:00,2023-01-08 18:08:19.999712149,2.61,12.12
459,ST-007,2023-01-08 18:24:00,2023-01-08 19:49:09.009766361,1.42,4.48
460,ST-008,2023-01-08 16:07:00,2023-01-08 16:49:11.347905191,0.7,0.5
461,ST-001,2023-01-08 13:13:00,2023-01-08 14:22:28.918869667,1.16,3.94
462,ST-015,2023-01-08 10:18:00,2023-01-08 13:04:39.138338251,2.78,11.32
463,ST-011,2023-01-08 14:03:00,2023-01-08 15:43:10.846432525,1.67,6.84
464,ST-001,2023-01-08 14:50:00,2023-01-08 15:39:25.123910515,0.82,5.59
465,ST-011,2023-01-08 18:26:00,2023-01-08 22:09:44.106988113,3.73,17.28
466,ST-002,2023-01-08 12:00:00,2023-01-08 15:18:51.223470048,3.31,13.47
467,ST-011,2023-01-08 16:09:00,2023-01-08 17:58:32.995731969,1.83,6.19
468,ST-003,2023-01-08 08:35:00,2023-01-08 08:53:21.332254572,0.31,3.54
469,ST-014,2023-01-08 18:28:00,2023-01-08 19:00:55.315009133,0.55,4.59
470,ST-002,2023-01-08 11:21:00,2023-01-08 13:58:18.252900408,2.62,5.51
471,ST-009,2023-01-08 08:38:00,2023-01-08 11:22:22.423277377,2.74,7.37
472,ST-004,2023-01-08 17:42:00,2023-01-08 19:15:36.662997390,1.56,3.45
473,ST-011,2023-01-08 11:14:00,2023-01-08 13:02:07.514203903,1.8,3.28
474,ST-003,2023-01-08 11:24:00,2023-01-08 12:36:32.820658652,1.21,3.66
475,ST-007,2023-01-08 15:12:00,2023-01-08 17:32:38.287414326,2.34,12.17
476,ST-008,2023-01-08 13:57:00,2023-01-08 16:37:36.432467701,2.68,10.37
477,ST-003,2023-01-08 09:54:00,2023-01-08 13:00:42.425457592,3.11,15.35
478,ST-002,2023-01-08 17:50:00,2023-01-08 18:02:00.000000000,0.2,0.5
479,ST-010,2023-01-08 11:34:00,2023-01-08 12:18:26.076555731,0.74,0.5
480,ST-011,2023-01-08 05:43:00,2023-01-08 09:34:17.241556155,3.85,16.8
481,ST-009,2023-01-08 10:18:00,2023-01-08 11:34:45.590846440,1.28,8.23
482,ST-006,2023-01-09 11:13:00,2023-01-09 12:40:51.037938672,1.46,10.32
483,ST-002,2023-01-09 19:12:00,2023-01-09 21:39:36.166725286,2.46,7.34
484,ST-012,2023-01-09 09:14:00,2023-01-09 10:12:13.648503293,0.97,4.55
485,ST-002,2023-01-09 04:41:00,2023-01-09 06:43:39.797645935,2.04,3.59
486,ST-011,2023-01-09 09:40:00,2023-01-09 11:07:16.346568848,1.45,
487,ST-012,2023-01-09 13:45:00,2023-01-09 14:07:05.959359801,0.37,0.5
488,ST-011,2023-01-09 08:31:00,2023-01-09 12:06:22.831483997,3.59,12.19
489,ST-004,2023-01-09 10:39:00,2023-01-09 13:20:49.865248529,2.7,9.95
490,ST-005,2023-01-09 12:08:00,2023-01-09 13:45:07.444888069,1.62,8.58
491,ST-009,2023-01-09 12:17:00,2023-01-09 14:16:00.419999444,1.98,11.12
492,ST-009,2023-01-09 11:31:00,2023-01-09 14:08:32.260929116,2.63,16.64
493,ST-005,2023-01-09 16:22:00,2023-01-09 16:35:41.500583451,0.23,1.66
494,ST-007,2023-01-09 14:14:00,2023-01-09 16:56:17.100339291,2.7,10.22
495,ST-001,2023-01-09 11:22:00,2023-01-09 12:55:24.581053736,1.56,5.98
496,ST-010,2023-01-09 09:30:00,2023-01-09 11:01:56.862534642,1.53,2.66
497,ST-002,2023-01-09 15:46:00,2023-01-09 18:32:40.773119101,2.78,15.12
498,ST-004,2023-01-09 14:45:00,2023-01-09 17:36:52.577678754,2.86,12.33
499,ST-005,2023-01-09 21:55:00,2023-01-09 23:52:27.571767032,1.96,6.62
500,ST-015,2023-01-09 14:32:00,2023-01-09 15:20:51.300514323,0.81,6.95
501,ST-003,2023-01-09 08:00:00,2023-01-09 11:55:35.547374008,3.93,19.15
502,ST-001,2023-01-09 20:28:00,2023-01-09 23:45:26.004631341,3.29,14.45
503,ST-011,2023-01-09 13:56:00,2023-01-09 16:23:58.681115550,2.47,8.87
504,ST-009,2023-01-09 14:25:00,2023-01-09 16:56:03.418204323,2.52,8.71
505,ST-015,2023-01-09 12:15:00,2023-01-09 13:08:59.390943068,0.9,0.5
506,ST-002,2023-01-09 02:16:00,2023-01-09 05:00:47.373476472,2.75,10.65
507,ST-014,2023-01-09 11:58:00,2023-01-09 15:15:28.971805568,3.29,13.29
508,ST-007,2023-01-09 15:23:00,2023-01-09 17:19:41.759305477,1.94,11.55
509,ST-008,2023-01-09 14:40:00,2023-01-09 18:16:25.803602443,3.61,17.85
510,ST-005,2023-01-09 09:43:00,2023-01-09 10:33:42.075234174,0.85,0.74
511,ST-001,2023-01-09 14:34:00,2023-01-09 17:11:21.748769676,2.62,8.17
512,ST-012,2023-01-09 08:02:00,2023-01-09 11:55:26.662195868,3.89,25.69
513,ST-011,2023-01-09 13:44:00,2023-01-09 16:55:59.027146041,3.2,12.6
514,ST-004,2023-01-09 10:36:00,2023-01-09 11:47:18.692558453,1.19,0.89
515,ST-008,2023-01-09 14:20:00,2023-01-09 17:17:20.250348252,2.96,12.08
516,ST-012,2023-01-09 16:10:00,2023-01-09 18:37:40.303647236,2.46,12.42
517,ST-010,2023-01-09 11:15:00,2023-01-09 12:03:42.130804599,0.81,0.5
518,ST-006,2023-01-09 13:16:00,2023-01-09 14:13:23.918241418,0.96,4.11
519,ST-007,2023-01-09 04:23:00,2023-01-09 05:47:06.661471048,1.4,7.39
520,ST-010,2023-01-09 08:01:00,2023-01-09 10:42:24.495578158,2.69,14.9
521,ST-006,2023-01-09 12:55:00,2023-01-09 14:51:18.342326439,1.94,6.64
522,ST-001,2023-01-09 13:46:00,2023-01-09 17:01:19.025306361,3.26,14.72
523,ST-003,2023-01-09 13:26:00,2023-01-09 16:52:29.855253688,3.44,17.76
524,ST-002,2023-01-09 05:55:00,2023-01-09 10:16:07.889137982,4.35,19.92
525,ST-001,2023-01-09 10:05:00,2023-01-09 13:30:34.496943037,3.43,14.24
526,ST-012,2023-01-09 18:47:00,2023-01-09 20:01:35.719527621,1.24,3.08
527,ST-012,2023-01-09 14:16:00,2023-01-09 17:21:44.201908351,3.1,16.35
528,ST-007,2023-01-09 14:15:00,2023-01-09 16:26:20.215999758,2.19,9.82
529,ST-003,2023-01-09 13:16:00,2023-01-09 16:41:37.371968757,3.43,16.74
530,ST-012,2023-01-09 09:30:00,2023-01-09 12:04:52.339834830,2.58,11.27
531,ST-001,2023-01-09 21:09:00,2023-01-09 23:01:17.301596701,1.87,9.5
532,ST-008,2023-01-09 13:49:00,2023-01-09 19:07:19.490914823,5.31,22.21
533,ST-008,2023-01-09 09:58:00,2023-01-09 12:02:41.413144180,2.08,9.89
534,ST-009,2023-01-09 14:10:00,2023-01-09 18:10:39.376149126,4.01,17.36
535,ST-003,2023-01-09 23:55:00,2023-01-10 02:53:23.106645589,2.97,10.92
536,ST-004,2023-01-09 09:03:00,2023-01-09 12:40:25.979617301,3.62,14.85
537,ST-008,2023-01-09 12:30:00,2023-01-09 15:52:40.047202304,3.38,12.32
538,ST-006,2023-01-09 13:56:00,2023-01-09 17:09:16.144109903,3.22,15.17
539,ST-002,2023-01-09 15:35:00,2023-01-09 17:11:26.520794946,1.61,5.51
540,ST-011,2023-01-09 18:06:00,2023-01-09 21:21:36.381057238,3.26,16.16
541,ST-014,2023-01-09 23:05:00,2023-01-09 23:31:56.143231108,0.45,0.5
542,ST-006,2023-01-09 09:18:00,2023-01-09 10:30:24.840370351,1.21,4.41
543,ST-005,2023-01-09 14:11:00,2023-01-09 16:44:43.336748571,2.56,12.72
544,ST-010,2023-01-09 15:04:00,2023-01-09 17:07:06.873392920,2.05,15.39
545,ST-009,2023-01-09 05:39:00,2023-01-09 06:56:49.736778289,1.3,0.5
546,ST-007,2023-01-09 12:52:00,2023-01-09 14:48:16.400985074,1.94,14.56
547,ST-014,2023-01-09 15:32:00,2023-01-09 16:54:57.762532090,1.38,3.09
548,ST-009,2023-01-09 13:15:00,2023-01-09 13:31:20.734030065,0.27,0.66
549,ST-005,2023-01-09 12:37:00,2023-01-09 14:08:26.153418662,1.52,5.09
550,ST-015,2023-01-09 13:46:00,2023-01-09 16:59:32.699636618,3.23,17.44
551,ST-005,2023-01-09 11:31:00,2023-01-09 14:32:30.672509668,3.03,15.14
552,ST-011,2023-01-09 16:25:00,2023-01-09 20:05:31.808673793,3.68,20.05
553,ST-001,2023-01-09 09:05:00,2023-01-09 11:36:00.040264316,2.52,11.11
554,ST-001,2023-01-09 10:30:00,2023-01-09 11:13:02.372146041,0.72,3.43
555,ST-014,2023-01-09 13:36:00,2023-01-09 15:08:49.731899860,1.55,3.51
556,ST-001,2023-01-09 13:02:00,2023-01-09 16:13:42.498116106,3.2,20.62
557,ST-012,2023-01-09 14:38:00,2023-01-09 15:50:24.935059293,1.21,1.45
558,ST-011,2023-01-09 09:42:00,2023-01-09 10:56:50.161611255,1.25,5.37
559,ST-011,2023-01-09 09:45:00,2023-01-09 11:53:02.515695159,2.13,13.08
560,ST-003,2023-01-09 07:42:00,2023-01-09 11:19:52.004442287,3.63,17.45
561,ST-011,2023-01-09 06:02:00,2023-01-09 07:38:23.227100185,1.61,6.9
562,ST-015,2023-01-09 08:43:00,2023-01-09 11:06:54.874111870,2.4,12.58
563,ST-014,2023-01-10 08:26:00,2023-01-10 11:19:54.220531733,2.9,13.49
564,ST-005,2023-01-10 15:35:00,2023-01-10 15:47:00.000000000,0.2,0.5
565,ST-006,2023-01-10 12:23:00,2023-01-10 15:27:23.278352549,3.07,15.89
566,ST-005,2023-01-10 12:10:00,2023-01-10 12:27:03.824111959,0.28,0.5
567,ST-013,2023-01-10 08:01:00,2023-01-10 11:16:27.106834125,3.26,17.06
568,ST-005,2023-01-10 00:15:00,2023-01-10 01:12:58.658273085,0.97,9.91
569,ST-002,2023-01-10 05:34:00,2023-01-10 09:32:56.268717500,3.98,17.56
570,ST-005,2023-01-10 14:49:00,2023-01-10 17:52:00.975468436,3.05,14.51
571,ST-004,2023-01-10 22:52:00,2023-01-11 02:31:54.747371343,3.67,11.39
572,ST-005,2023-01-10 17:10:00,2023-01-10 21:06:35.667484236,3.94,16.07
573,ST-001,2023-01-10 16:43:00,2023-01-10 22:18:13.275327709,5.59,22.33
574,ST-002,2023-01-10 11:05:00,2023-01-10 12:59:42.240311832,1.91,5.74
575,ST-012,2023-01-10 11:14:00,2023-01-10 14:10:35.626817903,2.94,11.47
576,ST-014,2023-01-10 13:29:00,2023-01-10 17:31:57.245518395,4.05,18.6
577,ST-009,2023-01-10 14:49:00,2023-01-10 18:57:33.149609823,4.14,18.4
578,ST-002,2023-01-10 14:39:00,2023-01-10 16:48:14.606820889,2.15,10.69
579,ST-001,2023-01-10 11:21:00,2023-01-10 14:21:12.088337126,3.0,16.99
580,ST-011,2023-01-10 13:18:00,2023-01-10 13:30:00.000000000,0.2,2.43
581,ST-013,2023-01-10 18:52:00,2023-01-10 21:34:12.127123554,2.7,14.89
582,ST-015,2023-01-10 06:50:00,2023-01-10 09:38:46.458939489,2.81,12.28
583,ST-002,2023-01-10 13:02:00,2023-01-10 18:51:15.323053579,5.82,28.12
584,ST-006,2023-01-10 16:44:00,2023-01-10 21:00:31.276461441,4.28,18.24
585,ST-013,2023-01-10 12:21:00,2023-01-10 15:49:26.698267184,3.47,12.38
586,ST-015,2023-01-10 10:15:00,2023-01-10 14:33:08.766367962,4.3,21.18
587,ST-010,2023-01-10 15:35:00,2023-01-10 18:02:19.083228974,2.46,11.4
588,ST-006,2023-01-10 04:48:00,2023-01-10 07:28:48.350483090,2.68,12.76
589,ST-014,2023-01-10 19:19:00,2023-01-10 23:42:02.393455195,4.38,16.3
590,ST-008,2023-01-10 14:25:00,2023-01-10 19:57:17.828207846,5.54,28.81
591,ST-006,2023-01-10 11:14:00,2023-01-10 12:40:24.577593409,1.44,8.7
592,ST-012,2023-01-10 12:07:00,2023-01-10 14:28:44.159260311,2.36,15.17
593,ST-003,2023-01-10 03:54:00,2023-01-10 07:00:19.200877901,3.11,11.57
594,ST-013,2023-01-10 12:37:00,2023-01-10 14:47:17.598738067,2.17,11.93
595,ST-014,2023-01-10 10:35:00,2023-01-10 13:54:15.043784667,3.32,12.77
596,ST-001,2023-01-10 15:35:00,2023-01-10 19:25:51.768803507,3.85,16.79
597,ST-006,2023-01-10 15:59:00,2023-01-10 16:29:29.284352266,0.51,3.16
598,ST-006,2023-01-10 08:28:00,2023-01-10 10:26:10.948726215,1.97,8.12
599,ST-013,2023-01-10 15:34:00,2023-01-10 17:31:52.980285057,1.96,11.59
600,ST-003,2023-01-10 10:38:00,2023-01-10 12:05:39.139701844,1.46,1.49
601,ST-002,2023-01-10 11:16:00,2023-01-10 11:28:00.000000000,0.2,0.5
602,ST-005,2023-01-10 19:05:00,2023-01-10 19:32:23.996396620,0.46,0.5
603,ST-014,2023-01-10 18:49:00,2023-01-10 20:25:21.673704705,1.61,5.17
604,ST-011,2023-01-10 03:26:00,2023-01-10 03:41:59.643282935,0.27,0.5
605,ST-004,2023-01-10 11:22:00,2023-01-10 13:59:16.046940295,2.62,14.93
606,ST-003,2023-01-10 10:22:00,2023-01-10 12:50:47.265353471,2.48,16.38
607,ST-015,2023-01-10 17:06:00,2023-01-10 18:22:40.876900199,1.28,5.93
608,ST-013,2023-01-10 09:46:00,2023-01-10 11:05:12.999672516,1.32,6.64
609,ST-003,2023-01-10 12:03:00,2023-01-10 14:38:02.888845727,2.58,13.08
610,ST-010,2023-01-11 16:12:00,2023-01-11 21:49:27.665610601,5.62,23.62
611,ST-010,2023-01-11 16:40:00,2023-01-11 20:08:58.530009700,3.48,13.72
612,ST-013,2023-01-11 15:03:00,2023-01-11 16:33:24.836080026,1.51,5.4
613,ST-012,2023-01-11 16:38:00,2023-01-11 18:24:28.133978104,1.77,2.28
614,ST-004,2023-01-11 07:05:00,2023-01-11 08:00:27.115457376,0.92,3.6
615,ST-001,2023-01-11 10:13:00,2023-01-11 11:47:15.948976877,1.57,5.59
616,ST-006,2023-01-11 15:33:00,2023-01-11 18:04:09.679073992,2.52,9.7
617,ST-007,2023-01-11 14:09:00,2023-01-11 17:21:03.610396881,3.2,11.36
618,ST-004,2023-01-11 04:37:00,2023-01-11 07:22:14.603547616,2.75,14.4
